Titulo;Ano;Avaliação Pedagógica;Caminho crítico;Categoria;UF;Municipio;Origem;Tipos ocorrências
[UOL/Aplicação] Alto Número de Ausentes no Evento de Alinhamento;2012;Enem;;;;;;
[UOL Distribuição] ENEM PPL Rotas sem escolta em Poconé e General Carneiro;2012;Enem;;;;;;
[UOL Distribuição] Unidades Militares;2012;Enem;;;;;;
[UOL Distribuição] Contrato com a Gráfica;2012;Enem;;;;;;
[Monitoramento] - Lentidão no Site de Consulta das Notas;2012;Enem;;;;;;
[SGIR] Instabilidade na Segurança Pública do Estado de SP;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Locais de Prova;2012;Enem;;;;;;
[UOL - Aplicação] - Terceiro Lote de Ensalamento;2012;Enem;;;;;;
[DAEB] - Versão em Braile do guia de redação;2012;Enem;;;;;;
[UOL-Aplicação] - Falta de Comunicação;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Solicitação Não Atendida;2012;Enem;;;;;;
[UOL Distribuição] Enem PPL - Impressão do material administrativo;2012;Enem;;;;;;
[INEP/DGP/UOL/LOGISTICA] - Base de Ensalamento;2012;Enem;;;;;;
[UOL Distribuição] Impressão Gráfica;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Locais de Prova;2012;Enem;;;;;;
[DAEB] - Banco de Questões FGV x BNI;2012;Enem;;;;;;
[ENEM 2013 - Uol Aplicação] - Evento de Alinhamento CEAD/UNB;2013;Enem;;;;;;
[Monitoramento] - Divulgação de Fotos;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Atendimento Diferenciado;2012;Enem;;;;;;
[Monitoramento] - Aplicador Twitando;2012;Enem;;;;;;
[Maonitoramento] - Foto cartão resposta;2012;Enem;;;;;;
[Monitoramento] - Foto cartao de Provas - lydutra;2012;Enem;;;;;;
[Monitoramento] - Participante Twitando em Local de Prova;2012;Enem;;;;;;
[ENEM PPL] Sistema MAPA;2012;Enem;;;;;;
Validação da Base de Notas de Redação;2013;Enem;;;;;;
[Monitoramento] - Participante twitando sobre Questão da Prova;2012;Enem;;;;;;
[ENEM/SIMEC] - Verificar Datas Posteriores ao Término da Atividade Pai;2012;Enem;;;;;;
[Monitoramento] - Noticia Sobre a Redação;2012;Enem;;;;;;
[ENEM 2013 - INSCRIÇÃO] - Sistema informa Inscrições Encerradas;2013;Enem;;;;;;
[UOL Distribuição] Rotas aéreas;2012;Enem;;;;;;
[DAEB] - Análise de Riscos do Ambiente Seguro das Instituições Federais;2012;Enem;;;;;;
[DGP - Monitoramento] Painel de Monitoramento Estratégico do Enem - Operação logística sem informação atualizada.;2013;Enem;;;;;;
[Ocorrência de Estradas] - Ponte Rio-Niterói;2012;Enem;;;;;;
[UOL Distribuição] Chapagem;2012;Enem;;;;;;
[INEP/DAEB] Noticia Informando que o Guia do Participante Diverge do Edital da Prova;2012;Enem;;;;;;
[UOL Distribuição] Cadastramento de Rotas - Interiorização;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Capacitação;2012;Enem;;;;;;
[SGIR] Sistema intermitente;2012;Enem;;;;;;
[UOL Distribuição] Distribuição do Cartão Confirmação;2012;Enem;;;;;;
[INEP/DAEB] Material Administrativo;2012;Enem;;;;;;
[INEP/DGP/UOL] Concepção do Material de Aplicação com data igual para todas atividades.;2012;Enem;;;;;;
[UOL Distribuição] Centralizadora PA;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Confirmação do Envio de Telegramas;2012;Enem;;;;;;
[INEP/DGP/UOL/Aplicação] Criação de Atividades - Acompanhamento do Ensalamento;2012;Enem;;;;;;
[Monitoramento] - Questões de Prova;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Evento de Alinhamento;2012;Enem;;;;;;
[MONITORAMENTO] - Jogo de futebol perto de local de provas do enem em santo amaro PE;2012;Enem;;;;;;
[UOL Distribuição] 35º BI - Feira de Santana/ BA;2012;Enem;;;;;;
[DAEB] - Capacitação de Supervisores para Correção de Redações;2012;Enem;;;;;;
[Monitoramento] - Falta de Energia;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Aplicadores Especiais;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Alteração no Layout;2012;Enem;;;;;;
[DAEB] - Atualizar/Criar Processo Preparar para Correção das Redações no SIMEC;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Segundo Lote do Ensalamento;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Lotes de Ensalamento;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Abertura de Malote;2012;Enem;;;;;;
[Monitoramento] - Rebelião no Local de Aplicação;2012;Enem;;;;;;
[Monitoramento] - Falta de Capacitação;2012;Enem;;;;;;
[Monitoramento] - Repórter Dentro do Presidio;2012;Enem;;;;;;
[DGP/ UOL - Aplicação] - Locais de Prova;2012;Enem;;;;;;
[Monitoramento] - Participante Twitando em Local de Prova;2012;Enem;;;;;;
[SGIR] Falta de energia na SGIR;2012;Enem;;;;;;
[Monitoramento] - Divulgação de Fotos;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Lacres Eletrônicos;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Material Administrativo;2012;Enem;;;;;;
[UOL Distribuição] ENEM PPL Sistema Mapa - Impressão de provas especiais;2012;Enem;;;;;;
[Monitoramento] - Falta de Energia;2012;Enem;;;;;;
[Monitoramento] - Prova de Pedestres Interdita Ruas do Pacaembu;2012;Enem;;;;;;
[DGP/ UOL - Aplicação] - Demanda 0800;2012;Enem;;;;;;
[Monitoramento] - Capacitação dos Aplicadores;2012;Enem;;;;;;
[UOL/Aplicação] Assinatura de Contrato com o Consórcio.;2012;Enem;;;;;;
[Enem 2013 - DGP monitoramento] - Reabertura de inscrições via site;2013;Enem;;;;;;
[UOL Distribuição] 52º BIS Marabá/PA;2012;Enem;;;;;;
[INEP/DGP/UOL] - Secretaria de Segurança Pública de São Paulo;2012;Enem;;;;;;
[UOL Distribuição] Cadastramento de Rota;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Atendimento Diferenciado;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Locais de Prova;2012;Enem;;;;;;
[DGP/ UOL-Aplicação] - Atendimento Sabatista;2012;Enem;;;;;;
Enem 2013 - DTDIE] - Cumprimento do cronograma de envio das bases ao ICEP;2013;Enem;;;;;;
[UOL Distribuição] - Atualização do Sistema MAPA;2012;Enem;;;;;;
[SGIR] Entrevista 4º BIS Rio Branco/AC;2012;Enem;;;;;;
[Monitoramento] - Divulgação de Fotos;2012;Enem;;;;;;
[INEP/ DAEB] Publicação da Portaria;2012;Enem;;;;;;
[UOL Distribuição] Rotas;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Locais de Prova;2012;Enem;;;;;;
[ENEM 2013 - Uol Aplicação] - Evento de Alinhamento CEAD/UNB;2013;Enem;;;;;;
[Monitoramento] - foto cartao resposta - irineu_jr;2012;Enem;;;;;;
[UOL Distribuição] Manuseio de Material Administrativo;2012;Enem;;;;;;
[UOL Distribuição] 4º BIS Rio Branco/AC;2012;Enem;;;;;;
(ENEM 2013 - DTDIE) - Não foi atualizada a Base de Dados das Unidades Certificadoras.;2013;Enem;;;;;;
[ENEM 2013 - Uol-Aplicação] - Itens de Checklist SIMEC (Material Administrativo);2013;Enem;;;;;;
[DGP/UOL - Aplicação] - Aplicação do Exame;2012;Enem;;;;;;
[UOL Distribuição] 30º BIMTZ Apucarana/PR;2012;Enem;;;;;;
[UOL Distribuição] Cartões Confirmação;2012;Enem;;;;;;
[UOL Distribuição] Vistoria das Unidades Militares;2012;Enem;;;;;;
[Monitoramento] - Divulgação de Fotos;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Registros de Reunião;2012;Enem;;;;;;
[UOL Distribuição] Sistema MAPA;2012;Enem;;;;;;
[Monitoramento] - Repórter  Realizando a Prova;2012;Enem;;;;;;
[UOL Distribuição] 19º BC Salvador/BA;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Cartões Resposta;2012;Enem;;;;;;
[SGIR] Ação pública;2012;Enem;;;;;;
[INEP/DGP/UOL/Aplicação] Capacitação das Equipes de Aplicadores;2012;Enem;;;;;;
[SGIR] Falta de Energia Elétrica;2012;Enem;;;;;;
[Monitoramento] - Foto cartao resposta e cartao Rascunho;2012;Enem;;;;;;
[UOL Distribuição] Material Administratido - RJ;2012;Enem;;;;;;
[INEP/APLICAÇÃO] - Cartão Resposta;2012;Enem;;;;;;
[INEP/DAEB] Formação de Comissão de Especialistas em Adaptação de Provas Especiais;2012;Enem;;;;;;
[Monitoramento] - Comunicação entre os participantes Rio Branco/AC;2012;Enem;;;;;;
[UOL Distribuição] 20º BIB Curitiba/PR;2012;Enem;;;;;;
[SGIR] - Evento em Rio das Ostras;2012;Enem;;;;;;
[INEP/DGP/UOL/Aplicação] Exclusão da da Atividade;2012;Enem;;;;;;
[DGP/ UOL - Aplicação] - Demanda 0800;2012;Enem;;;;;;
[ENEM 2013 - Uol Aplicação] - Evento de Alinhamento CEAD/UNB;2013;Enem;;;;;;
[DGP/ UOL-Aplicação] - Envento Próximo ao Local de Aplicação;2012;Enem;;;;;;
[SGIR] - Monitoramento;2012;Enem;;;;;;
[DAEB] - Contratação de Profisisonais para a Correção das Redações;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Validação de Arquivo;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Atendimento Diferenciado;2012;Enem;;;;;;
[UOL Distribuição]CMDO 3º DE Santa Maria/RS;2012;Enem;;;;;;
[ENEM/DGP/SGIR] Relatório Final do GT;2012;Enem;;;;;;
[UOL Distribuição] ENEM PPL - Quantitativo de impressão de provas especiais;2012;Enem;;;;;;
[Monitoramento] - Provas Especiais;2012;Enem;;;;;;
[Monitoramento] - Procedimento dos Correios;2012;Enem;;;;;;
[ENEM 2013 - Uol-Aplicação] - Envio de SMS aos participantes de atendimento diferenciado (ICEP);2013;Enem;;;;;;
[ENEM/DGP/SGIR] Não foram recebidos relatórios semanais de locação de espaço da Cesgranrio;2012;Enem;;;;;;
[UOL Distribuição] Cartão Confirmação;2012;Enem;;;;;;
[Monitoramento] - Falta de Energia;2012;Enem;;;;;;
[UOL Distribuição] Vista de provas/redação;2012;Enem;;;;;;
[INEP/DGP] Indicativo de greve da Polícia Federal;2012;Enem;;;;;;
[UOL Aplicação] Locais de provas;2012;Enem;;;;;;
[UOL Distribuição] - Greve dos Correios;2012;Enem;;;;;;
[DGP/ UOL-Aplicação] - Solicitação do Participante;2012;Enem;;;;;;
[ENEM/SIMEC] Atividades sem data;2012;Enem;;;;;;
[Monitoramento] - Falta de Energia;2012;Enem;;;;;;
[Monitoramento] - Participante Twitando de Local de Prova;2012;Enem;;;;;;
[Monitoramento] - Divulgação de Fotos;2012;Enem;;;;;;
[SGIR] Abertura dos portões Ipatinga;2012;Enem;;;;;;
[Monitoramento] - Participante Twitando em Local de Prova;2012;Enem;;;;;;
[DGP/ UOL-Aplicação] - Atendimento Sabatista;2012;Enem;;;;;;
[INEP/SGIR] Grupo de Trabalho 05;2012;Enem;;;;;;
[Monitoramento] - Rebelião no Local de Aplicação;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Local de Prova;2012;Enem;;;;;;
[ENEM 2013 - INSCRIÇÃO] - Sistema instavel com lentidão de acesso;2013;Enem;;;;;;
[DAEB] - ENEM Solicitação;2012;Enem;;;;;;
[SGIR] Rodovias e Estradas 04/11/2012;2012;Enem;;;;;;
[INEP/UOL/Aplicação] Documentos Administrativos não Homologados;2012;Enem;;;;;;
[UOL Distribuição] 59º BIMTZ Maceio/ AL;2012;Enem;;;;;;
[UOL Distribuição] 15º B LOG Cascavel/PR;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Primeiro Lote Ensalamento;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Alteração de Local de Prova;2012;Enem;;;;;;
[ENEM 2013 - Uol-Aplicação] - Ligações de atendimento diferenciado - ICEP;2013;Enem;;;;;;
[UOL Distribuição] ESDQ C 2º BDA MEC Uruguaiana/RS;2012;Enem;;;;;;
[INEP/DGP/UOL/Aplicação] Relatório D1 (0800);2012;Enem;;;;;;
[MONITORAMENTO] - Colegio em coromandel  com impossibilidade de aplicação;2012;Enem;;;;;;
[INEP/DAEB/CGIM] - Acesso à sala segura com objeto não permitido;2012;Enem;;;;;;
[INEP/DAEB] - Atualizar/Criar Processo de Correção das Redações no SIMEC;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Site INEP;2012;Enem;;;;;;
[INEP/DGP/UOL] - Guarda das Provas no Horário das 7:00hs as 12:45hs;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Locais de Prova;2012;Enem;;;;;;
[2013 - Uol Aplicação] - Termo de Cooperação UNB/ CEAD;2013;Enem;;;;;;
[Monitoramento] - Falta de Energia Elétrica no Local de Aplicação GAMA/DF;2012;Enem;;;;;;
[UOL Distribuição] 15º BIMtz João Pessoa/PB;2012;Enem;;;;;;
[UOL Distribuição] Transporte de Provas IDA;2012;Enem;;;;;;
[MONITORAMENTO] - Falta de energia eletrica no centro intraescolar de linguas em sobradinho - DF;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Atendimento Diferenciado;2012;Enem;;;;;;
[Monitoramento] - Aplicador dando entrevista;2012;Enem;;;;;;
[UOL Distribuição] 19º BC Salvador/BA;2012;Enem;;;;;;
[Monitoramento] - Foto cartão resposta;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Testes Para Impressão;2012;Enem;;;;;;
[UOL Distribuição] Distribuição do Cartão Confirmação;2012;Enem;;;;;;
[SGIR] Inconsistência do sistema MAPA - Operação Reversa;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Lacre Eletrônico;2012;Enem;;;;;;
[UOL Distribuição] 25º BC Teresina/PI;2012;Enem;;;;;;
[ENEM/CORREIOS] - Local de Armazenagem nos Correios;2012;Enem;;;;;;
[UOL Distribuição] 38º BI Vila Velha/ES;2012;Enem;;;;;;
[SGIR] Distribuição das provas especiais;2012;Enem;;;;;;
[DAEB] - Acesso indevido à sala segura;2012;Enem;;;;;;
[DGP/ UOL - Aplicação] - Demanda 0800;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Atendimento Diferenciado;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Cartões Confirmação;2012;Enem;;;;;;
[DAEB] Validação das provas;2012;Enem;;;;;;
[SGIR] Quebra carro dos correios;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Atendimento Diferenciado;2012;Enem;;;;;;
[DGP/ UOL - Aplicação] - Demanda 0800;2012;Enem;;;;;;
[UOL Distribuição] 22º BI Palmas/TO;2012;Enem;;;;;;
[ENEM/PROCESSOS] Criar processo "Conceber Material de Apoio";2012;Enem;;;;;;
[INEP/DGP/SGIR] - Avaliação do SIMEC;2012;Enem;;;;;;
[DGP/ UOL - Aplicação] - Locais de Prova;2012;Enem;;;;;;
[UOL Distribuição] 13º BIB Ponta Grossa/PR;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Datas de Ensalamento no SIMEC;2012;Enem;;;;;;
[Monitoramento] - Destelhamento de Escola em Manaus;2012;Enem;;;;;;
[UOL Distribuição] Rotas sem escolta;2012;Enem;;;;;;
[INEP/SGIR] Grupo de Trabalho 16;2012;Enem;;;;;;
[SGIR] Curto Circuito interno escola Taguatinga;2012;Enem;;;;;;
[INEP/SGIR] Grupo de Trabalho 08;2012;Enem;;;;;;
[INEP/DGP/UOL] Convênio com as Secretarias de Segurança Públicas dos Estados;2012;Enem;;;;;;
[DGP/ UOL - Aplicação] - Locais de Prova;2012;Enem;;;;;;
[Monitoramento] - Pessoas não Autorizadas Acessam Local de Prova;2012;Enem;;;;;;
[UOL Distribuição] Rotas Interiorização CE;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Notícia Incorreta;2012;Enem;;;;;;
[UOL Distribuição] 50° BIS Imperatriz/MA;2012;Enem;;;;;;
[Monitoramento] - Participante Twitando de Local de Prova;2012;Enem;;;;;;
[INEP/SGIR] Grupo de Trabalho 03;2012;Enem;;;;;;
[MONITORAMENTO] - Ponte Rio niteroi será interditada em trecho no domingo 04/11/2012;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Atendimento Diferenciado;2012;Enem;;;;;;
[SGIR] ENEM PPL - Estado de Greve dos agentes penitenciarios em SC;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Alteração de Local de Prova;2012;Enem;;;;;;
[INEP/DAEB] Atividade com Data de Término Vencida;2012;Enem;;;;;;
[SGIR] Escola Coromandel/MG;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Atendimento Diferenciado;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Atendimento Diferenciado;2012;Enem;;;;;;
Justiça garante que estudante do Rio tenha redação do Enem recorrigida;2012;Enem;;;;;;
[INEP/DGP/UOL] Sistema Rota;2012;Enem;;;;;;
[ENEM/DGP/UOL/Aplicação] Criar atividade;2012;Enem;;;;;;
[Monitoramento] - Foto Cartão Resposta;2012;Enem;;;;;;
[SGIR] Acompanhamento jornalista;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Cartões Confirmação;2012;Enem;;;;;;
[Monitoramento] - Anúncio falso de cancelamento do Enem;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Locais de Prova;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Arquivo de Postagem;2012;Enem;;;;;;
[SGIR] - Cronograma Enem;2012;Enem;;;;;;
[UOL Distribuição] 44º BIMtz Cuiabá/MT;2012;Enem;;;;;;
[DGP/ UOL - Aplicação] - Locais de Prova;2012;Enem;;;;;;
[Monitoramento] - Falta de Energia Elétrica no Local de Aplicação Petrolina/PE;2012;Enem;;;;;;
[SGIR] Operação Tartaruga - Polícia e Bombeiros / DF;2012;Enem;;;;;;
[Monitoramento] - Falta de escolta na operação reversa em Rolin de Moura - RO;2012;Enem;;;;;;
[ENEM/DGP/SGIR] Reuniões dos Grupos de Trabalhos não foram agendadas;2012;Enem;;;;;;
[SGIR] Inconsistência dos Sistemas MAPA e BI;2012;Enem;;;;;;
[INEP/DGP/UOL] Termo de Convênio com as Secretarias de Segurança Pública;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Material Administrativo;2012;Enem;;;;;;
[Monitoramento] - Participante Twitando de Local de Prova;2012;Enem;;;;;;
[ENEM/DGP/SGIR] O número de participantes no evento de alinhamento ?EAD? está baixo, menos da metade.;2012;Enem;;;;;;
[INEP/DAEB/CGIM] - Validação da Editoração das Provas;2012;Enem;;;;;;
[INEP/DAEB] - Guia de Redação com item não especificado no edital;2012;Enem;;;;;;
[UOL/Aplicação] - Base de Colaboradores para Evento de Alinhamento;2012;Enem;;;;;;
[Monitoramento] - foto cartao rascunho;2012;Enem;;;;;;
[DGP/UOL-Aplicação] - Relatório D-1 (0800);2012;Enem;;;;;;
[Monitoramento] - Participante Twitando de Local de Prova;2012;Enem;;;;;;
[DGP/UOL - Aplicação] - Sala Segura;2012;Enem;;;;;;
[UOL Distribuição] Contato com as Unidades Militares;2012;Enem;;;;;;
[SGIR] Meteorologia 04/11/2012;2012;Enem;;;;;;
[INEP/SGIR] Grupo de Trabalho 09;2012;Enem;;;;;;
[INEP/DAEB] Atualizar/criar Processo de concepção e editoração do caderno de prova no SIMEC;2012;Enem;;;;;;
[ENEM 2013 - Uol-Aplicação] - Ligações de atendimento diferenciado - ICEP;2013;Enem;;;;;;
[SGIR] Armazenamento Paraíba;2012;Enem;;;;;;
[Monitoramento] - Participante Twitando em Local de Prova;2012;Enem;;;;;;
[ENEM/GT] Falta de direcionamento nas atividades de melhoria;2012;Enem;;;;;;
[Monitoramento] - Participante Twitando de Local de Prova;2012;Enem;;;;;;
